x,y,z,phi1,PHI,phi2,phase,grain_id,kam,stored_energy,is_recrystallized
0.0,0.0,0.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,6.5728139682753675,19877.36760013046,0
0.0,0.0,1.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,6.6216089694034395,19877.36760013046,0
0.0,0.0,2.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,5.579404412514808,19877.36760013046,0
0.0,0.0,3.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,5.811018131165663,19877.36760013046,0
0.0,0.0,4.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,5.644641646067189,19877.36760013046,0
0.0,0.0,5.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,6.811471667314494,19877.36760013046,0
0.0,0.0,6.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,6.798975153753296,19877.36760013046,0
0.0,0.0,7.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,7.160731127191693,19877.36760013046,0
0.0,0.0,8.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,9.561397990822163,19877.36760013046,0
0.0,0.0,9.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,7.376814864137368,19877.36760013046,0
0.0,1.0,0.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,6.664465640490238,19877.36760013046,0
0.0,1.0,1.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,6.114555340953319,19877.36760013046,0
0.0,1.0,2.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,6.2618105348482365,19877.36760013046,0
0.0,1.0,3.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,6.489084433408628,19877.36760013046,0
0.0,1.0,4.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,5.993428922635249,19877.36760013046,0
0.0,1.0,5.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,5.7758804371956405,19877.36760013046,0
0.0,1.0,6.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,6.732607773552594,19877.36760013046,0
0.0,1.0,7.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,7.224958310583924,19877.36760013046,0
0.0,1.0,8.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,7.006798157440173,19877.36760013046,0
0.0,1.0,9.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,7.195998701609872,19877.36760013046,0
0.0,2.0,0.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,5.977812839962339,19877.36760013046,0
0.0,2.0,1.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,7.506411465108582,19877.36760013046,0
0.0,2.0,2.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,5.701334542357274,19877.36760013046,0
0.0,2.0,3.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,5.852043054475523,19877.36760013046,0
0.0,2.0,4.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,6.114555340953319,19877.36760013046,0
0.0,2.0,5.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,7.534086870691971,19877.36760013046,0
0.0,2.0,6.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,6.078672565063535,19877.36760013046,0
0.0,2.0,7.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,6.373212621250685,19877.36760013046,0
